,Job_ID,Job_Title,Location,Company,Date,Salary,Description,url
360,4c8f531ef0526e37,senior software engineer,"Portland, OR",Kickstand,30+ days ago,None,"Strong knowledge of software engineering fundamentals, and their practical application. Interest in learning new programming languages.",https://www.indeed.com/rc/clk?jk=4c8f531ef0526e37&fccid=5e696363dba4aa5f&vjs=3
361,70ca09aea53155e0,java software engineer ii (portland),"Portland, OR 97201 (Corbett-Terwilliger-Lair Hill area)",CDK Global,28 days ago,None,Make recommendations on how software features and functionality can best be utilized by the end-user. All of our benefits are effective the first day of…,https://www.indeed.com/rc/clk?jk=70ca09aea53155e0&fccid=cf4c744760f4998e&vjs=3
362,07d056980a2bc40f,actuarial internship,"Portland, OR 97201 (Downtown area)","Cambia Health Solutions, Inc.",Today,None,Strong oral and written communication skills. Cambia’s portfolio of companies spans health care information technology and software development; retail health…,https://www.indeed.com/rc/clk?jk=07d056980a2bc40f&fccid=10b1f58e33d8d2a8&vjs=3
363,4c825db2efb53afe,software developer,"Vancouver, WA 98660 (Esther Short area)",AbSci,30+ days ago,None,"For this role, we are seeking an developer who has used one or more of these technologies and has 3-5 years of experience writing Python and/or Java code.",https://www.indeed.com/rc/clk?jk=4c825db2efb53afe&fccid=37a7d9e7cd19aad7&vjs=3
364,f3c96ea75e85d413,senior software engineer - kafka (remote),"Portland, OR 97204 (Downtown area)",New Relic,14 days ago,None,"The world’s best software and DevOps teams rely on New Relic to move faster, make better decisions and create best-in-class digital experiences.",https://www.indeed.com/rc/clk?jk=f3c96ea75e85d413&fccid=ade8cd847c0482cd&vjs=3
365,031ad7d24360de3b,principal software engineer (remote option),"Portland, OR",Low Latency Recruiting,30+ days ago,None,You enjoy Java and distributed systems. You enjoy working with teams and can handle a distributed environment.,https://www.indeed.com/rc/clk?jk=031ad7d24360de3b&fccid=952d03867ad6d578&vjs=3
366,cb883f7cf4d9e8c5,undergrad software engineering intern (summer 2021),"Portland, OR 97204 (Downtown area)",New Relic,23 days ago,None,"The world’s best software and DevOps teams rely on New Relic to move faster, make better decisions and create best-in-class digital experiences.",https://www.indeed.com/rc/clk?jk=cb883f7cf4d9e8c5&fccid=ade8cd847c0482cd&vjs=3
367,ecf5da3ba16e4647,r&d embedded software engineer,"Vancouver, WA 98683 (Bennington area)",HP,14 days ago,None,"Design and develop subsystems of firmware, including DSP, embedded code, EFI drivers, EFI applications and BIOS/UEFI printer engine.",https://www.indeed.com/rc/clk?jk=ecf5da3ba16e4647&fccid=1b866506aec22461&vjs=3
368,b99fa27cda50ea74,software engineer,"Portland, OR",AVL Digital Group - All Open Jobs,30+ days ago,None,Experience with object-oriented programming and MVC frameworks will also go a long way. We're working on using more continuous integration and deployment…,https://www.indeed.com/rc/clk?jk=b99fa27cda50ea74&fccid=cacd0e784f225576&vjs=3
369,c83220dcd13308ca,software automation manufacturing engineer,"Beaverton, OR",Qualitrol Company,30+ days ago,None,"We strive each day to meet and exceed our customers’ expectations and standards for safety, quality, on-time-delivery, cost, and inventory – the Software…",https://www.indeed.com/rc/clk?jk=c83220dcd13308ca&fccid=eeaa4390470a52e5&vjs=3
370,09c72f50e34a9383,.net developer ( oregon state),"Oregon City, OR",Hexacta,30+ days ago,None,"Apply sound software engineering processes, including iterative development, unit testing, source code control, inspections and reviews.",https://www.indeed.com/company/Hexacta/jobs/Net-Developer-09c72f50e34a9383?fccid=12e4d5e9efddab78&vjs=3
371,8a69b70cc80d67d0,is database developer ii,"Portland, OR",CareOregon,10 days ago,None,Develop moderate to advanced databases to meet application and web needs. The IS Database Developer II is responsible for developing and maintaining database…,https://www.indeed.com/rc/clk?jk=8a69b70cc80d67d0&fccid=2639f81da228eddc&vjs=3
372,e011528d29015946,junior developer,"Portland, OR",SAM InReach Solutions,30+ days ago,None,"This position is ideal for someone with a strong work ethic, interest in honing MS technical skills, an inner-sense of quality control, ability (and desire) to…",https://www.indeed.com/rc/clk?jk=e011528d29015946&fccid=b5b38632b7e64312&vjs=3
373,b5fdf6c001749658,mid level and senior full-stack developers (lamp stack),"Portland, OR 97214 (Hosford-Abernethy area)",MD HQ,30+ days ago,None,"Our 6-person dev team is too small to split up the work between specialists, meaning that every developer must be willing and able to tackle any challenge that…",https://www.indeed.com/viewjob?jk=b5fdf6c001749658&vjs=3
374,2eeab5f762bc94ed,embedded software firmware engineer,"Vancouver, WA 98683 (Bennington area)",HP,2 days ago,None,"Participates as a member of project team of other firmware engineers and internal and outsourced development partners to develop reliable, cost effective and…",https://www.indeed.com/viewjob?jk=2eeab5f762bc94ed&vjs=3
375,ec96afcd330b89cf,firmware software lead / manager (middleware & foundation la...,"Vancouver, WA",DataMTX,29 days ago,None,Embedded Software: 5 years (Required). Require strong offshore leadership and strong technical skill in firmware software development (Middleware or Foundation…,https://www.indeed.com/viewjob?jk=ec96afcd330b89cf&vjs=3
376,bb480fa4adf0a64a,engineering manager - software ( windows ),"Portland, OR",Flexiworld Technologies,30+ days ago,None,The successful candidate will manage a team of engineers at our U. S.  office in Portland. Seeking a team oriented individual with a strong combination of Visual…,https://www.indeed.com/rc/clk?jk=bb480fa4adf0a64a&fccid=9f72085ec6152d94&vjs=3
377,99489c2be9bfeec4,sr. qa automation engineer: 20-02518,"Portland, OR 97201 (Homestead area)",Akraya Inc.,8 days ago,None,"Strong work ethic someone who takes great pride in professionalism, responsibility, and being proactive. Help design, develop Company's Mobile's next generation…",https://www.indeed.com/rc/clk?jk=99489c2be9bfeec4&fccid=474b9602e1305593&vjs=3
378,3e8a45906c1016c7,"senior software engineer / c# portland, or","Portland, OR","Azad, inc.",30+ days ago,None,Ability to be a resourceful problem solver and enjoys working side-by-side achieved engineers to deliver dynamic software projects.,https://www.indeed.com/rc/clk?jk=3e8a45906c1016c7&fccid=8daf6987fed24f7f&vjs=3
379,fe3915ed586d4fdc,senior full-stack software engineer (remote),"Portland, OR",Collage.com,30+ days ago,None,Review code and mentor other engineers. The questions are in Javascript and focus on applying general programming concepts (like concurrency and good code…,https://www.indeed.com/rc/clk?jk=fe3915ed586d4fdc&fccid=9394f82f784b291a&vjs=3
380,78781e9bf061d468,php web developer,"Portland, OR",Brafton,7 days ago,None,"Your immediate supervisor would be based out of our Boston Office in the US, however you’ll be able to operate day to day in your local timezone, but on…",https://www.indeed.com/rc/clk?jk=78781e9bf061d468&fccid=f5c6182814965a71&vjs=3
381,9918bf81ccaa3713,full-stack developer,"Portland, OR 97203 (Cathedral Park area)",The Brigade,30+ days ago,None,Communicate your technical creations to non-technical colleagues and clients. Have a passion for great design and a hyperactive attention to detail.,https://www.indeed.com/rc/clk?jk=9918bf81ccaa3713&fccid=5af0f0bd5de25bbb&vjs=3
382,8cf1b87a09027892,full stack engineer - java,"Portland, OR",Low Latency Recruiting,27 days ago,None,"No Sponsorship available or C2C. Designing, implementing, documenting, and maintaining external and internal web applications.",https://www.indeed.com/rc/clk?jk=8cf1b87a09027892&fccid=952d03867ad6d578&vjs=3
383,3881f54483ecb0b6,sql database developer,"Tigard, OR 97223 (Tigard Triangle area)",Neighborhood Health Center,7 days ago,None,"Knowledge of XML, XSLT, basic java script. Excellent written and oral communication skills and the ability to effectively communicate with personnel at all…",https://www.indeed.com/rc/clk?jk=3881f54483ecb0b6&fccid=907c7844f6d7ca58&vjs=3
384,40591107c4154f3a,software development engineer - senior,"Portland, OR 97201 (Downtown area)","Cambia Health Solutions, Inc.",30+ days ago,None,We're looking for engineers who are eager to overcome unknowns and who have the patience & persistence to dive into complex systems & data relationships.,https://www.indeed.com/rc/clk?jk=40591107c4154f3a&fccid=10b1f58e33d8d2a8&vjs=3
385,3e05ff7d4e9b94d9,"(usa) staff software engineer, @walmart labs - wec","Portland, OR 97204 (Downtown area)",Walmart,16 days ago,None,"We need smart and passionate engineers that are obsessed with squeezing every bit of performance out of a build system, and can work side-by-side with other…",https://www.indeed.com/rc/clk?jk=3e05ff7d4e9b94d9&fccid=822bc5d9a49270ea&vjs=3
386,d7b9ebb0fc3d9fe1,backend engineer,"Portland, OR",Applicantz,14 days ago,None,"8+ years of work experience developing scalable, customer facing web and software applications. Contribute to the design and architecture to enable secure,…",https://www.indeed.com/company/Applicantz/jobs/Backend-Engineer-d7b9ebb0fc3d9fe1?fccid=14629414cc779dc8&vjs=3
387,f49ae3845d98077f,web developer,"Vancouver, WA",Columbia Credit Union,7 days ago,None,Proficient using project management software such as Jira. Be a great listener who can align general concepts and data interpretations with brand and strategy…,https://www.indeed.com/rc/clk?jk=f49ae3845d98077f&fccid=4859aef6f37b3455&vjs=3
388,267ed0417c7ba87b,senior front-end software engineer,"Portland, OR",Collage.com,30+ days ago,None,Review code and mentor other engineers. The questions are in Javascript and focus on applying general programming concepts (like concurrency and good code…,https://www.indeed.com/rc/clk?jk=267ed0417c7ba87b&fccid=9394f82f784b291a&vjs=3
389,2ba887a4fecbd91f,ui / front end developer,"Portland, OR",Aclima,7 days ago,None,"Aside from the deep fulfillment of working alongside world-class colleagues to make a positive impact in people's lives, and improve planetary and public health…",https://www.indeed.com/rc/clk?jk=2ba887a4fecbd91f&fccid=07ed296255237854&vjs=3
390,d1d5f295416283a6,systems development engineer,"Portland, OR","Amazon Web Services, Inc.",30+ days ago,None,"3 years of DevOps or SysOps experience in a large-scale software development environment. Experience designing and/or implementing automated software testing,…",https://www.indeed.com/rc/clk?jk=d1d5f295416283a6&fccid=fe2d21eef233e94a&vjs=3
391,85efa81c344952c8,manager of software engineering,"Portland, OR 97214 (Hosford-Abernethy area)",Simple,30+ days ago,None,"Experience in partnering closely with product management, analytics and other internal teams to deliver great products to customers.",https://www.indeed.com/rc/clk?jk=85efa81c344952c8&fccid=b724796f63f9f030&vjs=3
392,56498c04459d623a,sr. software engineer,"Wilsonville, OR","Samtec, Inc",14 days ago,None,"Minimum 5 years of experience in similar positions or functions. Modern software development languages e. g.  C#, Typescript, Rust and Go.",https://www.indeed.com/rc/clk?jk=56498c04459d623a&fccid=308accf11a5a199b&vjs=3
393,9032a7f27be9fb14,software developer / programmer 2- jp 9605,"Portland, OR 97086","Salient CRGT, Inc",7 days ago,None,"Without an applicable degree, 5 years of experience is required. This position will facilitate the design, development, and maintenance of multiple PeopleSoft…",https://www.indeed.com/rc/clk?jk=9032a7f27be9fb14&fccid=ba506dbcf2ffc973&vjs=3
394,1c9f5e5b70b91512,senior software dev. engineer,"Portland, OR 97205 (Downtown area)",Elemental Technologies LLC,30+ days ago,None,"4+ years of professional software development experience. 3+ years of programming experience with at least one modern language such as Java, C++, or C#…",https://www.indeed.com/rc/clk?jk=1c9f5e5b70b91512&fccid=fe2d21eef233e94a&vjs=3
395,ba99a3a6e2a2cd99,deep learning software engineer,"Hillsboro, OR 97124",Intel,30+ days ago,None,"The role spans working with customers across multiple internal and external stakeholders and customers As Deep Learning software engineer, you will be involved…",https://www.indeed.com/rc/clk?jk=ba99a3a6e2a2cd99&fccid=f1374be6a45f4b8a&vjs=3
396,86995d9ebbbfe8a8,senior software (java backend) engineer - portland/san jose,"Portland, OR 97201 (Corbett-Terwilliger-Lair Hill area)",CDK Global,1 day ago,None,B. S.  in computer science or equivalent software development experience. Identify and drive new solutions to enhance the development cycle to increase…,https://www.indeed.com/rc/clk?jk=86995d9ebbbfe8a8&fccid=cf4c744760f4998e&vjs=3
397,582c6e32c9cbeabb,"team leader, mobile software development","Portland, OR",KPA,30+ days ago,None,"Collaborate with architects, product owners, and software engineers to drive implementation of robust mobile software capabilities and experiences.",https://www.indeed.com/rc/clk?jk=582c6e32c9cbeabb&fccid=b0ed559cd7958fce&vjs=3
398,6602430e2f46197d,software engineer iii,"Hillsboro, OR 97124",HEICO,30+ days ago,None,Work in a true full stack development environment writing everything from embedded and system level software to customer facing web UI code.,https://www.indeed.com/rc/clk?jk=6602430e2f46197d&fccid=818cd4763c221edb&vjs=3
399,ae148c1e1b3170fc,sepp software engineering intern (summer 2021),"Wilsonville, OR",Collins Aerospace,24 days ago,None,"Background check and drug screen required (every external new hire in the U. S. ). The team will develop software, firmware and hardware towards flyable…",https://www.indeed.com/rc/clk?jk=ae148c1e1b3170fc&fccid=3d30677097704d8f&vjs=3
400,cc012de646ab33c0,full-stack software engineer,"Portland, OR",eBay Inc.,28 days ago,None,"8+ years of software development experience. In this role, you will work closely with designers, product managers and other engineers (android, frontend,…",https://www.indeed.com/rc/clk?jk=cc012de646ab33c0&fccid=0da3ed18c20a248d&vjs=3
401,92fcc052a77dfb84,java lead developer,"Vancouver, WA",Kani Solutions,2 days ago,None,Candidate should be very strong on technical and coding skills. R & D on new advanced cloud based technologies in a test driven agile development.,https://www.indeed.com/company/Kani-Solutions/jobs/Java-Lead-Developer-92fcc052a77dfb84?fccid=6d19b3e54be9bb3a&vjs=3
402,7cffdf3425baf915,software engineer gui,"Wilsonville, OR 97070",APCON,3 days ago,None,"Creates documentation and test cases for his/her own software development. Strongly prefer experience with PHP, Bootstrap, Angular, Typescript, Webpack, Node. js…",https://www.indeed.com/rc/clk?jk=7cffdf3425baf915&fccid=814fb12a2dc029a4&vjs=3
403,fb69530c267b1a31,site reliability engineer,"Hillsboro, OR 97124",Umpqua Bank,Today,None,"You have at least 3-5 years of professional experience writing production software in Python, Go, C#, Java, or another major programming language, and also are…",https://www.indeed.com/rc/clk?jk=fb69530c267b1a31&fccid=14771eef3e48e5c2&vjs=3
404,0a0eeab94a8e1de0,full stack developer - work from home,"Tigard, OR 97223",Finity Communications Inc,30+ days ago,None,Responsibilities also include: analysis and development of Java based REST web services and ensuring smooth frontend/backend integration; ensuring that…,https://www.indeed.com/rc/clk?jk=0a0eeab94a8e1de0&fccid=32574ca5202d2a06&vjs=3
405,ed016e8126cc8f86,software engineering manager,"Portland, OR 97204 (Downtown area)",Cvent,13 days ago,None,"Manage a couple of sprint teams of full-stack developers, helping them succeed in their careers and day-to-day work.",https://www.indeed.com/rc/clk?jk=ed016e8126cc8f86&fccid=9e35787f589fa60f&vjs=3
406,9a9812abd7dd003a,tech team lead,"Portland, OR 97205 (Downtown area)",Veelo,30+ days ago,None,"Build software features and fix software bugs. 10 years of successful software engineering, at least 5 in a web development role.",https://www.indeed.com/rc/clk?jk=9a9812abd7dd003a&fccid=1d88dff636942edb&vjs=3
407,3dff5010a463a8ee,web developer,"Portland, OR 97214 (Buckman area)",Feynman Group,30+ days ago,None,"NET MVC preferredExperience with PHP and LAMP stack are highly valuedGraphic design ability, including layout and typography, preferredExcellent working…",https://www.indeed.com/rc/clk?jk=3dff5010a463a8ee&fccid=84ee540405f743c6&vjs=3
408,78b98d19ca94f278,lead front end engineer (portland/san jose/austin),"Portland, OR 97201 (Corbett-Terwilliger-Lair Hill area)",CDK Global,19 days ago,None,Five (5) years of experience must include:Jira and its effective usage for the management of software projects. Perform gap analysis and document findings.,https://www.indeed.com/rc/clk?jk=78b98d19ca94f278&fccid=cf4c744760f4998e&vjs=3
409,c44c1dad11b27e53,senior software engineer - android (innovation),"Portland, OR",CEDENT,10 days ago,None,"Travel: :Yes, 5 % of the Time:Terms of Hire: Full Time. As part of the Innovation team, you will be responsible for creating, developing and deploying…",https://www.indeed.com/rc/clk?jk=c44c1dad11b27e53&fccid=2ecf4575019bf07a&vjs=3
410,ef39b2cb698333d9,web application developer,"Portland, OR 97225 (West Slope area)",SourcePanel,30+ days ago,None,"This position entails developing, enhancing and maintaining internal and external marketplace applications. PHP, MySQL, Apache and Linux.",https://www.indeed.com/rc/clk?jk=ef39b2cb698333d9&fccid=d8cc8576a3a81ea9&vjs=3
411,dad6084b530d5795,senior android framework engineer,"Vancouver, WA",ProFocus,10 days ago,None,This is a Senior level android framework role with great pay and is responsible for leading and architecting android framework solutions.,https://www.indeed.com/rc/clk?jk=dad6084b530d5795&fccid=0c4cb88efa29d448&vjs=3
412,c0bc2f4805b70db9,"senior software engineer in test, (backend) (remote)","Portland, OR 97204 (Downtown area)",New Relic,30+ days ago,None,"The world’s best software and DevOps teams rely on New Relic to move faster, make better decisions and create best-in-class digital experiences.",https://www.indeed.com/rc/clk?jk=c0bc2f4805b70db9&fccid=ade8cd847c0482cd&vjs=3
413,de9bb71ed838cc00,android engineer,"Portland, OR 97240 (Hosford area)",Frontdoor,29 days ago,None,"Share your experiences and knowledge with a strong team of engineers. We are building a platform for experts to provide remote, on-demand services to their…",https://www.indeed.com/rc/clk?jk=de9bb71ed838cc00&fccid=e064eb2c7274ff10&vjs=3
414,d7e7666879f07321,senior software engineer,"Portland, OR 97210 (Northwest area)","Lithia Motors, Inc.",30+ days ago,None,"5+ years-experience shipping and supporting high-scale, high-performance web applications in a cloud environment. Medical, Dental and Vision Plans.",https://www.indeed.com/rc/clk?jk=d7e7666879f07321&fccid=f75c0b3e575408cf&vjs=3
415,cbd8aba96168eeed,"senior engineer – tanzu kubernetes grid (remote) portland, o...","Portland, OR",VMware Engineering,11 days ago,None,"With this role's emphasis on development, your proven software development background with experience in the successful delivery of high-quality software…",https://www.indeed.com/rc/clk?jk=cbd8aba96168eeed&fccid=c762a27145bd166e&vjs=3
416,f093eed1ead4af3e,quality assurance engineer,"Portland, OR 97224",Routeware Inc,20 days ago,None,"Develop, document and execute software test plans and cases. Products include a desktop application that is used to create, bill, and manage customer accounts;…",https://www.indeed.com/rc/clk?jk=f093eed1ead4af3e&fccid=6ea2cb24836d06b0&vjs=3
417,a0da3cf30b6a38dc,lead software engineer (metrics),"Portland, OR 97204 (Downtown area)",New Relic,29 days ago,None,"7+ years experience in software development. The world’s best software and DevOps teams rely on New Relic to move faster, make better decisions and create best…",https://www.indeed.com/rc/clk?jk=a0da3cf30b6a38dc&fccid=ade8cd847c0482cd&vjs=3
418,d26093fe555650b2,sqa automation engineer,"Vancouver, WA 98683 (Bella Vista area)",Conlogy,30+ days ago,None,"You will be asked to provide guidance across data, compute, storage, network, virtualization, containerization and Security and help transform the organizations…",https://www.indeed.com/rc/clk?jk=d26093fe555650b2&fccid=f98a795e3f8f8795&vjs=3
419,16f88431f3b0439d,senior/staff software engineer,"Portland, OR 97220 (Parkrose area)",Vetsource,30+ days ago,None,"5 or more years previous experience in software development, computer engineering, or other related fields. You care about the customer.",https://www.indeed.com/rc/clk?jk=16f88431f3b0439d&fccid=c0f8cee9b68e64a4&vjs=3
420,29d69cc5cb2512cc,software engineer - 3d,"Portland, OR 97240 (Hosford area)",Frontdoor,30+ days ago,None,"Work closely with product managers, designers, software engineers, and infrastructure engineers to design and implement new features.",https://www.indeed.com/rc/clk?jk=29d69cc5cb2512cc&fccid=e064eb2c7274ff10&vjs=3
421,6deb110d1b786145,mobile engineer,"Portland, OR",JLL,4 days ago,None,"Operates, inspects, and maintains all HVAC, mechanical, electrical, plumbing, and production equipment and systems in assigned facilities to obtain most…",https://www.indeed.com/rc/clk?jk=6deb110d1b786145&fccid=9917de3c28f569f6&vjs=3
422,b59b5aeb03414e19,full stack software engineer,"Portland, OR",U.Group,30+ days ago,None,Shall have a minimum of five (5) years of experience in the Information Technology field focusing on AI/ML development projects using DevSecOps and AWS cloud…,https://www.indeed.com/rc/clk?jk=b59b5aeb03414e19&fccid=6da56dff7396dece&vjs=3
423,04e3c99da51f229b,user interface developer,"Portland, OR 97204 (Downtown area)",SoSACorp,30+ days ago,None,Client-side templating libraries like Mustache or Handlebars. JavaScript programming experience with understanding of object oriented and functional programming…,https://www.indeed.com/rc/clk?jk=04e3c99da51f229b&fccid=5626349e4e0ad922&vjs=3
424,e2219c2368aef9a9,sr software developer,"Wilsonville, OR 97070",Industrial Automation,2 days ago,None,"Ability to develop and maintain collaborative relationships with peers and colleagues across the organization, as well as, internal and external clients.",https://www.indeed.com/rc/clk?jk=e2219c2368aef9a9&fccid=a6524f15f0548e22&vjs=3
425,b7860322094b15ee,"senior software engineer, middleware","Portland, OR",Yaana,30+ days ago,None,"As a member of the R&D team, you will play a key role in developing cutting-edge and web-scale technology products in Legal Compliance, Mobile Network Services…",https://www.indeed.com/rc/clk?jk=b7860322094b15ee&fccid=dd616958bd9ddc12&vjs=3
426,c7868b9d1184e27e,senior software engineer (backend),"Portland, OR","AUDIOEYE, INC.",30+ days ago,None,At least 3 years of experience as a back-end engineer or similar role. Education: Bachelors Degree in Computer Science or similar field.,https://www.indeed.com/rc/clk?jk=c7868b9d1184e27e&fccid=1b5162b5f5987054&vjs=3
427,307749ac552db9b1,manager of ground software development,"Portland, OR 97239 (Corbett-Terwilliger-Lair Hill area)",Erickson,30+ days ago,None,Build design review and release processes to control the software design cycle to ensure safe aircraft operation. Knowledge of FAA safety processes a plus.,https://www.indeed.com/rc/clk?jk=307749ac552db9b1&fccid=46a82beb790ac418&vjs=3
428,1429fc554169cb55,hdqc lead software engineer,"Vancouver, WA",The Home Depot,30+ days ago,None,Knowledge of software design patterns. Strong oral and written communication. Experience with microservice and distributed architectures in a cloud native…,https://www.indeed.com/rc/clk?jk=1429fc554169cb55&fccid=82e58e9861d48566&vjs=3
429,20bcb1919cc1e6f3,solutions architect,"Vancouver, WA 98660 (Esther Short area)",Formos,9 days ago,None,Experience performing enterprise software development. 5+ years of software development experience. They will be responsible for leading diverse teams of…,https://www.indeed.com/rc/clk?jk=20bcb1919cc1e6f3&fccid=c3ef1733ad7ce487&vjs=3
430,3ecc447a186e31b5,software engineering manager,"Portland, OR",Low Latency Recruiting,30+ days ago,None,We are looking for a Software Engineering Manager to oversee a technical team of engineers. You have the capability to lead and build strong relationships.,https://www.indeed.com/rc/clk?jk=3ecc447a186e31b5&fccid=952d03867ad6d578&vjs=3
431,888d18960d5ad4e3,front-end and ab test developer (contract),"Portland, OR 97209 (Pearl District area)",The Good,30+ days ago,None,"Experience or desire learning using wirefame/mockup tools and UX design software like Sketch, UXPin, Adobe Illustrator and Photoshop.",https://www.indeed.com/rc/clk?jk=888d18960d5ad4e3&fccid=fb783b0e708bc687&vjs=3
432,ed01545e48f27c94,devops engineer,"Portland, OR",P6 Technology,30+ days ago,None,"Design and implement front-end systems to empower users to configure, deploy, and control their own production processes and pipelines.",https://www.indeed.com/rc/clk?jk=ed01545e48f27c94&fccid=5b14598e0fffbd85&vjs=3
433,c0cfe5fa680b62b1,"software engineer, assistant team lead (remote)","Portland, OR 97204 (Downtown area)",Cvent,23 days ago,None,"Implement new features and integrate them into the Cvent cloud landscape. Investigate, identify, solve, and fix software problems. Paid time off and sick leave.",https://www.indeed.com/rc/clk?jk=c0cfe5fa680b62b1&fccid=9e35787f589fa60f&vjs=3
434,0f509a35586a371f,java backend developer,"Portland, OR",CitiusTech,30+ days ago,None,We are looking for strong Java back-end developers as we move forward in the project in JAVA tech stack involving Restful Webservices and Soap Webservices.,https://www.indeed.com/rc/clk?jk=0f509a35586a371f&fccid=d7ffd11f502090e7&vjs=3
435,6936c4b3decd2235,senior software engineer (full-stack),"Portland, OR",Hinge Health,30+ days ago,None,"Full-Stack engineers contribute to their team’s success by building and extending secure, scalable services and exposing clear, well-tested APIs that power…",https://www.indeed.com/rc/clk?jk=6936c4b3decd2235&fccid=ec798be206d0335c&vjs=3
436,d64c090aae22a051,windows device driver developer,"Portland, OR 97223",HCL America Inc,30+ days ago,None,"Experience working on Domains like Power Management, Graphics Display,Multimedia and USB Type-C. Excellent C programming skills.",https://www.indeed.com/company/HCL-Americas/jobs/Window-Device-Driver-Developer-d64c090aae22a051?fccid=33fac48d55359688&vjs=3
437,067b9de0f4f72d2b,senior developer,"Portland, OR 97203 (Cathedral Park area)",The Brigade,30+ days ago,None,Communicate your technical creations to non-technical colleagues and clients. Have a passion for great design and a hyperactive attention to detail.,https://www.indeed.com/rc/clk?jk=067b9de0f4f72d2b&fccid=5af0f0bd5de25bbb&vjs=3
438,327df6e460186c3f,.net developer,"Hillsboro, OR 97006 (Triple Creek area)",Econtenti Inc,4 days ago,None,Minimum of 5 years of C development experience building high scale multitier application so. Designs and develops complex end to end custom software…,https://www.indeed.com/company/Econtenti-Inc/jobs/Net-Developer-327df6e460186c3f?fccid=aebeb817f6c0dd17&vjs=3
439,b6b7dac8c850f424,"senior frontend engineer, institutional","Portland, OR",Coinbase,30+ days ago,None,"You have at least 4 years of experience in software engineering. We take on hard engineering problems in cryptography, security, blockchain technology, and…",https://www.indeed.com/rc/clk?jk=b6b7dac8c850f424&fccid=d2c6abf8a785fc40&vjs=3
440,c03cd7416e6fd481,business intelligence database developer,"Portland, OR 97223",Precoa,30+ days ago,None,"Proven ability to design and develop database solutions to meet specific business requirements. Ability to recognize and manage project tradeoffs based on time,…",https://www.indeed.com/rc/clk?jk=c03cd7416e6fd481&fccid=4360cbae89b74dd4&vjs=3
441,7d886d8335781007,"software engineer, distribution team","Portland, OR",,30+ days ago,None,"Work closely with product managers, designers, software engineers, and infrastructure engineers to design and implement new features.",https://www.indeed.com/rc/clk?jk=7d886d8335781007&fccid=dd616958bd9ddc12&vjs=3
442,52e58c641fb93a2c,fullstack .net core developer,"Hillsboro, OR 97006 (Triple Creek area)",Econtenti Inc,4 days ago,None,Extensive experience as a full-stack software engineer/developer. Candidates need to have at least seven years of full stack development experience and have…,https://www.indeed.com/company/Econtenti-Inc/jobs/Fullstack-Net-Core-Developer-52e58c641fb93a2c?fccid=aebeb817f6c0dd17&vjs=3
443,9be1b505878bb59e,firmware software lead,"Battle Ground, WA",Polaris Inc.,21 days ago,None,"Comfort using desktop Linux and open source tools for day-to-day development. Lead daily or weekly project execution meeting with global firmware teams, and…",https://www.indeed.com/rc/clk?jk=9be1b505878bb59e&fccid=5b39e0f312387dad&vjs=3
444,b857b8fa37ac5ae0,lead software architect (remote),"Portland, OR 97204 (Downtown area)",New Relic,30+ days ago,None,They’re the people who tell you that your project violates the hosting policy or that you really shouldn’t design your system to generate and capture an HTTP…,https://www.indeed.com/rc/clk?jk=b857b8fa37ac5ae0&fccid=ade8cd847c0482cd&vjs=3
445,a079c5e9c62efdaf,sr. software engineer (ecommerce),"Beaverton, OR 97005 (Central Beaverton area)",FlexIT Inc,14 days ago,None,"Bachelor's degree in Computer Science, Information Technology or other relevant technology field and minimum of 5 years directly relevant work experience…",https://www.indeed.com/rc/clk?jk=a079c5e9c62efdaf&fccid=2f3a12745010baf7&vjs=3
446,309a4df707dc3c34,open source senior software engineer / go agent team (remote...,"Portland, OR 97204 (Downtown area)",New Relic,28 days ago,None,"The world’s best software and DevOps teams rely on New Relic to move faster, make better decisions and create best-in-class digital experiences.",https://www.indeed.com/rc/clk?jk=309a4df707dc3c34&fccid=ade8cd847c0482cd&vjs=3
447,f221e33d7268dc36,software engineering manager,"Hillsboro, OR 97124",Umpqua Bank,17 days ago,None,5-8 years of relevant experience in software development. Responsible for coaching and developing a team of software engineers.,https://www.indeed.com/rc/clk?jk=f221e33d7268dc36&fccid=14771eef3e48e5c2&vjs=3
448,eea4a911714b8a2d,software engineer iii,"Hillsboro, OR",Chipton-Ross,30+ days ago,None,"C#, related language, or the ability and desire to learn. Excellent problem-solving abilities in both familiar and unfamiliar domains.",https://www.indeed.com/rc/clk?jk=eea4a911714b8a2d&fccid=aadbf23bc2658e2b&vjs=3
449,fb42d0b7a1adc01e,"software development manager, aws","Portland, OR","Amazon Web Services, Inc.",30+ days ago,None,"Knowledge of professional software engineering practices & best practices for the full software development life cycle, including Agile development, coding…",https://www.indeed.com/rc/clk?jk=fb42d0b7a1adc01e&fccid=fe2d21eef233e94a&vjs=3
450,145fa49083027e4c,sw development technical lead,"Hillsboro, OR 97124",Intel,15 days ago,None,"You will combine knowledge of Computer Architecture and SW development skills to deliver best in class content generators for use by project validation teams,…",https://www.indeed.com/rc/clk?jk=145fa49083027e4c&fccid=f1374be6a45f4b8a&vjs=3
